{'time': 996, 'x': 183.938, 'y': -0.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 0.0, 'cel1': 0.9, 'cel2': 1.7, 'cel3': 2.1, 'cel4': 3.5, 'cel5': 3.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 0, 'Gyro': 0, 'Accel': 0, 'Mag': 0, 'endtime': 1005}
{'time': 5039, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 9.3, 'cur1': 0.1, 'cur2': 9.7, 'cel0': 0.0, 'cel1': 2.3, 'cel2': 2.6, 'cel3': 2.7, 'cel4': 4.2, 'cel5': 4.3, 'rot0': 452, 'rot1': 970, 'rot2': 1073, 'rot3': 1006, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5050}
{'time': 5410, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.9, 'cur1': 0.2, 'cur2': 10.8, 'cel0': 0.0, 'cel1': 2.5, 'cel2': 2.7, 'cel3': 2.8, 'cel4': 4.3, 'cel5': 4.6, 'rot0': 485, 'rot1': 1045, 'rot2': 1180, 'rot3': 1118, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5422}
{'time': 5785, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 10.4, 'cur1': 0.1, 'cur2': 10.6, 'cel0': 0.0, 'cel1': 2.4, 'cel2': 2.6, 'cel3': 2.8, 'cel4': 4.3, 'cel5': 4.5, 'rot0': 546, 'rot1': 1121, 'rot2': 1303, 'rot3': 1227, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5795}
{'time': 6158, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 10.2, 'cur1': 0.2, 'cur2': 10.6, 'cel0': 0.0, 'cel1': 2.4, 'cel2': 2.6, 'cel3': 2.7, 'cel4': 4.2, 'cel5': 4.5, 'rot0': 631, 'rot1': 1205, 'rot2': 1434, 'rot3': 1383, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6169}
{'time': 6534, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.3, 'cur1': 0.1, 'cur2': 7.6, 'cel0': 0.0, 'cel1': 2.1, 'cel2': 2.4, 'cel3': 2.5, 'cel4': 4.0, 'cel5': 4.2, 'rot0': 694, 'rot1': 1334, 'rot2': 1545, 'rot3': 1504, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6545}
{'time': 6906, 'x': 183.938, 'y': -0.313, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.6, 'cur1': 0.1, 'cur2': 8.7, 'cel0': 0.0, 'cel1': 2.2, 'cel2': 2.5, 'cel3': 2.6, 'cel4': 4.1, 'cel5': 4.2, 'rot0': 774, 'rot1': 1434, 'rot2': 1688, 'rot3': 1613, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6917}
{'time': 7277, 'x': 183.938, 'y': -0.313, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.6, 'cur1': 0.2, 'cur2': 11.2, 'cel0': 0.0, 'cel1': 2.5, 'cel2': 2.7, 'cel3': 2.8, 'cel4': 4.3, 'cel5': 4.6, 'rot0': 822, 'rot1': 1559, 'rot2': 1791, 'rot3': 1704, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 7288}
{'time': 7650, 'x': 183.938, 'y': -0.313, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.7, 'cur1': 0.2, 'cur2': 11.2, 'cel0': 0.1, 'cel1': 2.6, 'cel2': 2.8, 'cel3': 2.9, 'cel4': 4.4, 'cel5': 4.6, 'rot0': 880, 'rot1': 1682, 'rot2': 1896, 'rot3': 1829, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 7661}
{'time': 8025, 'x': 183.938, 'y': -0.313, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 10.1, 'cur1': 0.1, 'cur2': 10.1, 'cel0': 0.0, 'cel1': 2.4, 'cel2': 2.6, 'cel3': 2.7, 'cel4': 4.2, 'cel5': 4.4, 'rot0': 947, 'rot1': 1787, 'rot2': 2031, 'rot3': 1949, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8036}
{'time': 8397, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 10.5, 'cur1': 0.1, 'cur2': 10.7, 'cel0': 0.0, 'cel1': 2.4, 'cel2': 2.6, 'cel3': 2.7, 'cel4': 4.2, 'cel5': 4.4, 'rot0': 1042, 'rot1': 1888, 'rot2': 2145, 'rot3': 2077, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8409}
{'time': 8775, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.9, 'cur1': 0.2, 'cur2': 10.6, 'cel0': 0.1, 'cel1': 2.5, 'cel2': 2.7, 'cel3': 2.8, 'cel4': 4.3, 'cel5': 4.6, 'rot0': 1102, 'rot1': 1978, 'rot2': 2273, 'rot3': 2174, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8785}
{'time': 9148, 'x': 183.938, 'y': -0.313, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.3, 'cur1': 0.2, 'cur2': 9.1, 'cel0': 0.1, 'cel1': 2.4, 'cel2': 2.7, 'cel3': 2.8, 'cel4': 4.3, 'cel5': 4.6, 'rot0': 1161, 'rot1': 2059, 'rot2': 2439, 'rot3': 2325, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9159}
{'time': 9522, 'x': 183.938, 'y': -0.313, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 10.0, 'cur1': 0.2, 'cur2': 11.6, 'cel0': 0.0, 'cel1': 2.5, 'cel2': 2.7, 'cel3': 2.8, 'cel4': 4.3, 'cel5': 4.5, 'rot0': 1222, 'rot1': 2195, 'rot2': 2571, 'rot3': 2422, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9533}
{'time': 9897, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.9, 'cur1': 0.1, 'cur2': 8.1, 'cel0': 0.0, 'cel1': 2.1, 'cel2': 2.5, 'cel3': 2.6, 'cel4': 4.0, 'cel5': 4.1, 'rot0': 1311, 'rot1': 2291, 'rot2': 2706, 'rot3': 2551, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9908}
{'time': 10270, 'x': 183.938, 'y': -0.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.7, 'cur1': 0.1, 'cur2': 8.7, 'cel0': 0.0, 'cel1': 2.2, 'cel2': 2.5, 'cel3': 2.6, 'cel4': 4.1, 'cel5': 4.2, 'rot0': 1391, 'rot1': 2390, 'rot2': 2858, 'rot3': 2647, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 10281}
{'time': 10646, 'x': 183.938, 'y': -0.313, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 10.9, 'cur1': 0.1, 'cur2': 11.6, 'cel0': 0.0, 'cel1': 2.5, 'cel2': 2.7, 'cel3': 2.8, 'cel4': 4.3, 'cel5': 4.5, 'rot0': 1436, 'rot1': 2498, 'rot2': 2985, 'rot3': 2768, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 10657}
{'time': 11024, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 10.1, 'cur1': 0.2, 'cur2': 10.5, 'cel0': 0.0, 'cel1': 2.4, 'cel2': 2.6, 'cel3': 2.7, 'cel4': 4.2, 'cel5': 4.4, 'rot0': 1521, 'rot1': 2612, 'rot2': 3110, 'rot3': 2883, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 11035}
{'time': 11401, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.3, 'cur1': 0.1, 'cur2': 7.9, 'cel0': 0.1, 'cel1': 2.2, 'cel2': 2.5, 'cel3': 2.7, 'cel4': 4.3, 'cel5': 4.7, 'rot0': 1569, 'rot1': 2734, 'rot2': 3243, 'rot3': 2994, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 11412}
{'time': 11777, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.7, 'cur1': 0.1, 'cur2': 8.5, 'cel0': 0.0, 'cel1': 2.2, 'cel2': 2.5, 'cel3': 2.6, 'cel4': 4.1, 'cel5': 4.2, 'rot0': 1654, 'rot1': 2832, 'rot2': 3380, 'rot3': 3135, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 11788}
{'time': 12152, 'x': 183.938, 'y': -0.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.6, 'cur1': 0.2, 'cur2': 10.3, 'cel0': 0.0, 'cel1': 2.5, 'cel2': 2.7, 'cel3': 2.8, 'cel4': 4.3, 'cel5': 4.5, 'rot0': 1716, 'rot1': 2938, 'rot2': 3505, 'rot3': 3241, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 12164}
{'time': 12527, 'x': 183.938, 'y': -0.313, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 9.0, 'cur1': 0.1, 'cur2': 9.5, 'cel0': 0.0, 'cel1': 2.3, 'cel2': 2.6, 'cel3': 2.7, 'cel4': 4.1, 'cel5': 4.3, 'rot0': 1804, 'rot1': 3043, 'rot2': 3633, 'rot3': 3339, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 12538}
{'time': 12905, 'x': 183.938, 'y': -0.313, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 10.0, 'cur1': 0.1, 'cur2': 10.6, 'cel0': 0.0, 'cel1': 2.4, 'cel2': 2.6, 'cel3': 2.7, 'cel4': 4.2, 'cel5': 4.4, 'rot0': 1867, 'rot1': 3157, 'rot2': 3787, 'rot3': 3459, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 12916}
{'time': 13281, 'x': 183.938, 'y': -0.313, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.3, 'cur1': 0.1, 'cur2': 7.3, 'cel0': 0.0, 'cel1': 2.1, 'cel2': 2.4, 'cel3': 2.6, 'cel4': 4.2, 'cel5': 4.4, 'rot0': 1948, 'rot1': 3265, 'rot2': 3914, 'rot3': 3580, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 13292}
{'time': 13657, 'x': 183.938, 'y': -0.313, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.3, 'cur1': 0.2, 'cur2': 8.5, 'cel0': 0.0, 'cel1': 2.2, 'cel2': 2.5, 'cel3': 2.6, 'cel4': 4.1, 'cel5': 4.2, 'rot0': 2044, 'rot1': 3384, 'rot2': 4055, 'rot3': 3721, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 13668}
