{'time': 996, 'x': 194.75, 'y': -1.063, 'z': 171.125, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.5, 'cel2': 5.6, 'cel3': 4.7, 'cel4': 5.0, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 0, 'Gyro': 0, 'Accel': 0, 'Mag': 0, 'endtime': 1005}
{'time': 5079, 'x': 191.063, 'y': -0.75, 'z': 170.875, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 6.0, 'cur1': 0.0, 'cur2': 7.1, 'cel0': 9.5, 'cel1': 8.3, 'cel2': 6.3, 'cel3': 5.2, 'cel4': 5.8, 'cel5': 5.6, 'rot0': 3058, 'rot1': 2806, 'rot2': 3543, 'rot3': 3373, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5090}
{'time': 5453, 'x': 191.063, 'y': -0.563, 'z': 170.813, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 9.0, 'cur1': 0.0, 'cur2': 8.9, 'cel0': 11.0, 'cel1': 8.7, 'cel2': 6.5, 'cel3': 5.4, 'cel4': 5.7, 'cel5': 5.4, 'rot0': 3365, 'rot1': 3088, 'rot2': 3893, 'rot3': 3685, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5465}
{'time': 5827, 'x': 191.313, 'y': -0.563, 'z': 170.875, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.7, 'cur1': 0.1, 'cur2': 8.5, 'cel0': 11.0, 'cel1': 8.7, 'cel2': 6.5, 'cel3': 5.4, 'cel4': 5.7, 'cel5': 5.4, 'rot0': 3669, 'rot1': 3396, 'rot2': 4263, 'rot3': 4012, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5838}
{'time': 6203, 'x': 191.625, 'y': -0.688, 'z': 170.875, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 6.0, 'cur1': 0.0, 'cur2': 6.6, 'cel0': 10.1, 'cel1': 7.8, 'cel2': 6.0, 'cel3': 5.1, 'cel4': 5.6, 'cel5': 5.4, 'rot0': 3990, 'rot1': 3703, 'rot2': 4654, 'rot3': 4334, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6214}
{'time': 6576, 'x': 191.813, 'y': -0.813, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 6.1, 'cur1': 0.0, 'cur2': 6.4, 'cel0': 10.0, 'cel1': 7.7, 'cel2': 5.8, 'cel3': 5.0, 'cel4': 5.5, 'cel5': 5.4, 'rot0': 4295, 'rot1': 3993, 'rot2': 5011, 'rot3': 4650, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6587}
{'time': 6951, 'x': 191.813, 'y': -0.813, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.7, 'cur1': 0.1, 'cur2': 8.1, 'cel0': 11.1, 'cel1': 8.6, 'cel2': 6.4, 'cel3': 5.3, 'cel4': 5.6, 'cel5': 5.3, 'rot0': 4632, 'rot1': 4262, 'rot2': 5381, 'rot3': 5004, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6963}
{'time': 7325, 'x': 192.063, 'y': -0.625, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.6, 'cur1': 0.0, 'cur2': 7.7, 'cel0': 11.1, 'cel1': 8.6, 'cel2': 6.4, 'cel3': 5.3, 'cel4': 5.6, 'cel5': 5.3, 'rot0': 4942, 'rot1': 4567, 'rot2': 5760, 'rot3': 5347, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 7336}
{'time': 7699, 'x': 192.25, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 6.6, 'cur1': 0.0, 'cur2': 6.6, 'cel0': 10.3, 'cel1': 7.8, 'cel2': 6.0, 'cel3': 5.0, 'cel4': 5.5, 'cel5': 5.4, 'rot0': 5251, 'rot1': 4872, 'rot2': 6130, 'rot3': 5642, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 7710}
{'time': 8074, 'x': 192.5, 'y': -0.375, 'z': 171.125, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.8, 'cur1': 0.0, 'cur2': 9.8, 'cel0': 11.0, 'cel1': 8.8, 'cel2': 6.6, 'cel3': 5.4, 'cel4': 5.7, 'cel5': 5.4, 'rot0': 5555, 'rot1': 5194, 'rot2': 6485, 'rot3': 6004, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8085}
{'time': 8448, 'x': 192.688, 'y': -0.625, 'z': 171.125, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.5, 'cur1': 0.1, 'cur2': 8.2, 'cel0': 11.0, 'cel1': 8.6, 'cel2': 6.5, 'cel3': 5.4, 'cel4': 5.7, 'cel5': 5.3, 'rot0': 5892, 'rot1': 5519, 'rot2': 6861, 'rot3': 6356, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8460}
{'time': 8823, 'x': 192.688, 'y': -0.75, 'z': 171.375, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 6.9, 'cur1': 0.1, 'cur2': 6.7, 'cel0': 10.4, 'cel1': 7.8, 'cel2': 6.0, 'cel3': 5.1, 'cel4': 5.5, 'cel5': 5.3, 'rot0': 6175, 'rot1': 5821, 'rot2': 7220, 'rot3': 6662, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8835}
{'time': 9196, 'x': 192.75, 'y': -0.813, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 6.5, 'cur1': 0.1, 'cur2': 6.8, 'cel0': 10.5, 'cel1': 7.9, 'cel2': 5.9, 'cel3': 5.0, 'cel4': 5.5, 'cel5': 5.3, 'rot0': 6509, 'rot1': 6119, 'rot2': 7587, 'rot3': 7002, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9207}
{'time': 9572, 'x': 192.75, 'y': -0.75, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.8, 'cur1': 0.1, 'cur2': 8.1, 'cel0': 11.0, 'cel1': 8.6, 'cel2': 6.4, 'cel3': 5.3, 'cel4': 5.6, 'cel5': 5.3, 'rot0': 6807, 'rot1': 6435, 'rot2': 7960, 'rot3': 7371, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9583}
{'time': 9946, 'x': 192.75, 'y': -0.688, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 8.2, 'cur1': 0.1, 'cur2': 8.4, 'cel0': 11.0, 'cel1': 8.7, 'cel2': 6.5, 'cel3': 5.4, 'cel4': 5.7, 'cel5': 5.3, 'rot0': 7157, 'rot1': 6732, 'rot2': 8341, 'rot3': 7718, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9957}
{'time': 10321, 'x': 192.875, 'y': -0.75, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 6.3, 'cur1': 0.0, 'cur2': 8.0, 'cel0': 10.5, 'cel1': 8.2, 'cel2': 6.2, 'cel3': 5.3, 'cel4': 5.7, 'cel5': 5.5, 'rot0': 7483, 'rot1': 7032, 'rot2': 8715, 'rot3': 8089, 'sys': 1, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 10333}
{'time': 10696, 'x': 192.875, 'y': -0.813, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.7, 'cur1': 0.1, 'cur2': 7.9, 'cel0': 11.0, 'cel1': 8.6, 'cel2': 6.4, 'cel3': 5.3, 'cel4': 5.6, 'cel5': 5.3, 'rot0': 7797, 'rot1': 7345, 'rot2': 9106, 'rot3': 8459, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 10708}
{'time': 11073, 'x': 192.875, 'y': -0.875, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 9.1, 'cur1': 0.0, 'cur2': 9.2, 'cel0': 11.0, 'cel1': 8.8, 'cel2': 6.6, 'cel3': 5.4, 'cel4': 5.7, 'cel5': 5.4, 'rot0': 8126, 'rot1': 7650, 'rot2': 9493, 'rot3': 8775, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 11085}
{'time': 11451, 'x': 192.875, 'y': -0.938, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 9.1, 'cur1': 0.1, 'cur2': 9.8, 'cel0': 11.0, 'cel1': 8.8, 'cel2': 6.6, 'cel3': 5.5, 'cel4': 5.8, 'cel5': 5.4, 'rot0': 8510, 'rot1': 7963, 'rot2': 9854, 'rot3': 9087, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 11462}
{'time': 11826, 'x': 192.875, 'y': -0.938, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.4, 'cur1': 0.1, 'cur2': 7.6, 'cel0': 11.1, 'cel1': 8.6, 'cel2': 6.4, 'cel3': 5.3, 'cel4': 5.6, 'cel5': 5.2, 'rot0': 8789, 'rot1': 8267, 'rot2': 10224, 'rot3': 9432, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 11837}
{'time': 12204, 'x': 192.875, 'y': -1.0, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.2, 'cur1': 0.1, 'cur2': 7.5, 'cel0': 11.1, 'cel1': 8.6, 'cel2': 6.4, 'cel3': 5.3, 'cel4': 5.6, 'cel5': 5.2, 'rot0': 9111, 'rot1': 8608, 'rot2': 10597, 'rot3': 9811, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 12215}
{'time': 12582, 'x': 192.875, 'y': -1.125, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 6.0, 'cur1': 0.1, 'cur2': 6.3, 'cel0': 10.7, 'cel1': 7.8, 'cel2': 5.9, 'cel3': 5.0, 'cel4': 5.4, 'cel5': 5.2, 'rot0': 9424, 'rot1': 8965, 'rot2': 11023, 'rot3': 10150, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 12594}
{'time': 12960, 'x': 192.875, 'y': -1.125, 'z': 171.563, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 6.4, 'cur1': 0.0, 'cur2': 8.3, 'cel0': 9.9, 'cel1': 8.0, 'cel2': 6.2, 'cel3': 5.3, 'cel4': 5.7, 'cel5': 5.5, 'rot0': 9757, 'rot1': 9282, 'rot2': 11401, 'rot3': 10481, 'sys': 3, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 12972}
{'time': 13337, 'x': 192.875, 'y': -1.125, 'z': 171.688, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 7.1, 'cur1': 0.1, 'cur2': 7.2, 'cel0': 11.1, 'cel1': 8.5, 'cel2': 6.3, 'cel3': 5.2, 'cel4': 5.5, 'cel5': 5.1, 'rot0': 10103, 'rot1': 9603, 'rot2': 11796, 'rot3': 10842, 'sys': 3, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 13348}
