{'time': 986, 'x': 196.188, 'y': -1.25, 'z': 171.125, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.5, 'cel3': 4.4, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 0, 'Gyro': 0, 'Accel': 0, 'Mag': 0, 'endtime': 996}
{'time': 1346, 'x': 196.188, 'y': -1.25, 'z': 171.375, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.5, 'cel3': 4.4, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 0, 'Accel': 0, 'Mag': 0, 'endtime': 1355}
{'time': 1707, 'x': 196.25, 'y': -1.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.4, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 0, 'Accel': 0, 'Mag': 0, 'endtime': 1716}
{'time': 2069, 'x': 196.25, 'y': -1.25, 'z': 170.938, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 2078}
{'time': 2430, 'x': 196.563, 'y': -1.313, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 2440}
{'time': 2794, 'x': 196.625, 'y': -1.313, 'z': 171.438, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 2803}
{'time': 3155, 'x': 196.875, 'y': -1.313, 'z': 171.5, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 3165}
{'time': 3516, 'x': 197.125, 'y': -1.375, 'z': 171.5, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 3526}
{'time': 3878, 'x': 197.125, 'y': -1.375, 'z': 171.5, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 3888}
{'time': 4242, 'x': 197.375, 'y': -1.563, 'z': 171.75, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 4251}
{'time': 4603, 'x': 197.375, 'y': -1.563, 'z': 172.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 4613}
{'time': 4965, 'x': 197.375, 'y': -1.563, 'z': 172.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 4974}
{'time': 5326, 'x': 197.375, 'y': -1.438, 'z': 172.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5336}
{'time': 5689, 'x': 197.375, 'y': -1.438, 'z': 172.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5698}
{'time': 6051, 'x': 197.375, 'y': -1.438, 'z': 172.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6061}
{'time': 6413, 'x': 197.438, 'y': -1.438, 'z': 171.875, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6423}
{'time': 6774, 'x': 197.438, 'y': -1.438, 'z': 171.688, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6784}
{'time': 7136, 'x': 197.438, 'y': -1.438, 'z': 172.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 7145}
{'time': 7498, 'x': 197.438, 'y': -1.375, 'z': 172.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 7507}
{'time': 7861, 'x': 197.438, 'y': -1.375, 'z': 172.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 7870}
{'time': 8223, 'x': 197.438, 'y': -1.375, 'z': 172.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8232}
{'time': 8584, 'x': 197.5, 'y': -1.438, 'z': 172.125, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8593}
{'time': 8945, 'x': 197.5, 'y': -1.438, 'z': 172.313, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.0, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8954}
{'time': 9308, 'x': 197.5, 'y': -1.313, 'z': 172.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9317}
{'time': 9670, 'x': 197.5, 'y': -1.25, 'z': 171.813, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.4, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 2, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9679}
