{'time': 996, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.6, 'cel2': 5.5, 'cel3': 4.4, 'cel4': 5.1, 'cel5': 4.5, 'rot0': 0, 'rot1': 0, 'rot2': 0, 'rot3': 0, 'sys': 0, 'Gyro': 0, 'Accel': 0, 'Mag': 0, 'endtime': 1005}
{'time': 5035, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.0, 'cur1': 0.0, 'cur2': 2.0, 'cel0': 11.3, 'cel1': 7.8, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.2, 'cel5': 4.7, 'rot0': 86, 'rot1': 412, 'rot2': 422, 'rot3': 416, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5046}
{'time': 5404, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 1.9, 'cur1': 0.0, 'cur2': 1.9, 'cel0': 10.6, 'cel1': 7.2, 'cel2': 5.4, 'cel3': 4.4, 'cel4': 5.2, 'cel5': 4.8, 'rot0': 96, 'rot1': 453, 'rot2': 461, 'rot3': 455, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5414}
{'time': 5773, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.4, 'cur1': 0.0, 'cur2': 2.9, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.9, 'rot0': 104, 'rot1': 497, 'rot2': 511, 'rot3': 499, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 5784}
{'time': 6142, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.7, 'cur1': 0.0, 'cur2': 2.8, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 114, 'rot1': 537, 'rot2': 552, 'rot3': 536, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6154}
{'time': 6513, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.0, 'cur1': 0.0, 'cur2': 1.9, 'cel0': 11.3, 'cel1': 7.5, 'cel2': 5.4, 'cel3': 4.5, 'cel4': 5.2, 'cel5': 4.8, 'rot0': 123, 'rot1': 574, 'rot2': 593, 'rot3': 570, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6524}
{'time': 6884, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.6, 'cur1': 0.0, 'cur2': 2.5, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 134, 'rot1': 610, 'rot2': 645, 'rot3': 610, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 6895}
{'time': 7254, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.2, 'cur1': 0.0, 'cur2': 2.1, 'cel0': 11.2, 'cel1': 7.8, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.2, 'cel5': 4.7, 'rot0': 143, 'rot1': 656, 'rot2': 688, 'rot3': 655, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 7265}
{'time': 7624, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 1.9, 'cur1': 0.0, 'cur2': 2.9, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.9, 'rot0': 156, 'rot1': 700, 'rot2': 741, 'rot3': 698, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 7635}
{'time': 7994, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.5, 'cur1': 0.0, 'cur2': 2.5, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 168, 'rot1': 738, 'rot2': 785, 'rot3': 735, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8005}
{'time': 8365, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.0, 'cur1': 0.0, 'cur2': 2.1, 'cel0': 11.2, 'cel1': 7.8, 'cel2': 5.7, 'cel3': 4.5, 'cel4': 5.2, 'cel5': 4.8, 'rot0': 176, 'rot1': 776, 'rot2': 833, 'rot3': 772, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8375}
{'time': 8734, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.8, 'cur1': 0.0, 'cur2': 2.7, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 184, 'rot1': 812, 'rot2': 877, 'rot3': 815, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 8745}
{'time': 9104, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.3, 'cur1': 0.0, 'cur2': 2.3, 'cel0': 11.2, 'cel1': 7.8, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 193, 'rot1': 854, 'rot2': 917, 'rot3': 864, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9115}
{'time': 9475, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 1.9, 'cur1': 0.0, 'cur2': 1.9, 'cel0': 11.1, 'cel1': 7.4, 'cel2': 5.4, 'cel3': 4.5, 'cel4': 5.2, 'cel5': 4.8, 'rot0': 202, 'rot1': 900, 'rot2': 969, 'rot3': 901, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9486}
{'time': 9844, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.6, 'cur1': 0.0, 'cur2': 2.7, 'cel0': 11.2, 'cel1': 7.8, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.2, 'cel5': 4.8, 'rot0': 211, 'rot1': 942, 'rot2': 1011, 'rot3': 940, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 9856}
{'time': 10215, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.0, 'cur1': 0.0, 'cur2': 2.1, 'cel0': 11.2, 'cel1': 7.8, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.2, 'cel5': 4.7, 'rot0': 218, 'rot1': 980, 'rot2': 1055, 'rot3': 983, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 10226}
{'time': 10589, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.0, 'cur1': 0.0, 'cur2': 2.1, 'cel0': 11.2, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.2, 'cel5': 4.8, 'rot0': 227, 'rot1': 1019, 'rot2': 1101, 'rot3': 1027, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 10600}
{'time': 10964, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.5, 'cur1': 0.0, 'cur2': 2.5, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 236, 'rot1': 1062, 'rot2': 1139, 'rot3': 1070, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 10976}
{'time': 11339, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.0, 'cur1': 0.0, 'cur2': 2.0, 'cel0': 11.2, 'cel1': 7.8, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.3, 'cel5': 4.9, 'rot0': 246, 'rot1': 1107, 'rot2': 1193, 'rot3': 1118, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 11351}
{'time': 11715, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.6, 'cur1': 0.0, 'cur2': 2.6, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 258, 'rot1': 1149, 'rot2': 1236, 'rot3': 1158, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 11726}
{'time': 12092, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.2, 'cur1': 0.0, 'cur2': 2.9, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.9, 'rot0': 267, 'rot1': 1189, 'rot2': 1288, 'rot3': 1203, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 12102}
{'time': 12466, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.5, 'cur1': 0.0, 'cur2': 2.5, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 277, 'rot1': 1227, 'rot2': 1328, 'rot3': 1253, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 12477}
{'time': 12843, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.8, 'cur1': 0.0, 'cur2': 2.9, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.9, 'rot0': 286, 'rot1': 1272, 'rot2': 1376, 'rot3': 1297, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 12854}
{'time': 13217, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.4, 'cur1': 0.0, 'cur2': 2.5, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 294, 'rot1': 1321, 'rot2': 1418, 'rot3': 1339, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 13229}
{'time': 13593, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.9, 'cur1': 0.0, 'cur2': 3.0, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 302, 'rot1': 1362, 'rot2': 1463, 'rot3': 1378, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 13604}
{'time': 13969, 'x': 183.563, 'y': -0.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 2.7, 'cur1': 0.1, 'cur2': 2.9, 'cel0': 11.2, 'cel1': 7.9, 'cel2': 5.7, 'cel3': 4.6, 'cel4': 5.3, 'cel5': 4.8, 'rot0': 314, 'rot1': 1404, 'rot2': 1517, 'rot3': 1422, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 13980}
{'time': 14344, 'x': 183.563, 'y': -0.25, 'z': 171.063, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.4, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.4, 'cel4': 5.1, 'cel5': 4.5, 'rot0': 352, 'rot1': 1501, 'rot2': 1785, 'rot3': 1750, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 14355}
{'time': 14720, 'x': 183.563, 'y': -0.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.5, 'rot0': 352, 'rot1': 1502, 'rot2': 1785, 'rot3': 1750, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 14731}
{'time': 15094, 'x': 183.563, 'y': -0.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.5, 'rot0': 352, 'rot1': 1502, 'rot2': 1785, 'rot3': 1750, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 15105}
{'time': 15471, 'x': 183.563, 'y': -0.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.5, 'rot0': 352, 'rot1': 1502, 'rot2': 1785, 'rot3': 1750, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 15481}
{'time': 15845, 'x': 183.563, 'y': -0.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.5, 'rot0': 352, 'rot1': 1502, 'rot2': 1785, 'rot3': 1750, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 15856}
{'time': 16222, 'x': 183.563, 'y': -0.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.5, 'rot0': 352, 'rot1': 1502, 'rot2': 1785, 'rot3': 1750, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 16233}
{'time': 16595, 'x': 183.563, 'y': -0.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.5, 'rot0': 352, 'rot1': 1502, 'rot2': 1785, 'rot3': 1750, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 16607}
{'time': 16972, 'x': 183.563, 'y': -0.25, 'z': 171.0, 'watertmp': 0.0, 'depth': -10.0, 'thr0': 25.0, 'thr1': 0.0, 'thr2': 25.0, 'thr3': 25.0, 'thr4': 25.0, 'thr5': 25.0, 'cur0': 0.0, 'cur1': 0.0, 'cur2': 0.0, 'cel0': 11.3, 'cel1': 7.7, 'cel2': 5.6, 'cel3': 4.5, 'cel4': 5.1, 'cel5': 4.5, 'rot0': 352, 'rot1': 1502, 'rot2': 1785, 'rot3': 1750, 'sys': 0, 'Gyro': 3, 'Accel': 1, 'Mag': 0, 'endtime': 16984}
